timestamp,event,x,y,button,pressed,dx,dy
2024-05-28 20:18:36.951242,move,1591,1481,,,,
2024-05-28 20:18:36.958862,move,1590,1483,,,,
2024-05-28 20:18:36.967279,move,1590,1484,,,,
2024-05-28 20:18:36.974816,move,1589,1484,,,,
2024-05-28 20:18:36.983343,move,1589,1486,,,,
2024-05-28 20:18:37.030210,move,1590,1483,,,,
2024-05-28 20:18:37.038697,click,1590,1483,Button.left,False,,
2024-05-28 20:18:37.046180,move,1595,1476,,,,
2024-05-28 20:18:37.054720,move,1603,1464,,,,
2024-05-28 20:18:37.061730,move,1614,1452,,,,
2024-05-28 20:18:37.069919,move,1632,1429,,,,
2024-05-28 20:18:37.078545,move,1650,1409,,,,
2024-05-28 20:18:37.085242,move,1670,1388,,,,
2024-05-28 20:18:37.092956,move,1694,1364,,,,
2024-05-28 20:18:37.100893,move,1717,1340,,,,
2024-05-28 20:18:37.109415,move,1748,1309,,,,
2024-05-28 20:18:37.117136,move,1770,1284,,,,
2024-05-28 20:18:37.125706,move,1788,1264,,,,
2024-05-28 20:18:37.132877,move,1805,1244,,,,
2024-05-28 20:18:37.141029,move,1828,1217,,,,
2024-05-28 20:18:37.149317,move,1841,1199,,,,
2024-05-28 20:18:37.155864,move,1858,1182,,,,
2024-05-28 20:18:37.164377,move,1871,1169,,,,
2024-05-28 20:18:37.172517,move,1891,1154,,,,
2024-05-28 20:18:37.179649,move,1906,1141,,,,
2024-05-28 20:18:37.188412,move,1918,1133,,,,
2024-05-28 20:18:37.195521,move,1932,1122,,,,
2024-05-28 20:18:37.203777,move,1947,1114,,,,
2024-05-28 20:18:37.211783,move,1956,1108,,,,
2024-05-28 20:18:37.219594,move,1968,1100,,,,
2024-05-28 20:18:37.231447,move,1980,1092,,,,
2024-05-28 20:18:37.235090,move,2000,1084,,,,
2024-05-28 20:18:37.243620,move,2019,1075,,,,
2024-05-28 20:18:37.250633,move,2037,1064,,,,
2024-05-28 20:18:37.258571,move,2056,1056,,,,
2024-05-28 20:18:37.267131,move,2078,1042,,,,
2024-05-28 20:18:37.275150,move,2100,1033,,,,
2024-05-28 20:18:37.283352,move,2122,1025,,,,
2024-05-28 20:18:37.291496,move,2144,1018,,,,
2024-05-28 20:18:37.297944,move,2176,1008,,,,
2024-05-28 20:18:37.305880,move,2200,1002,,,,
2024-05-28 20:18:37.314418,move,2225,995,,,,
2024-05-28 20:18:37.322497,move,2252,988,,,,
2024-05-28 20:18:37.330114,move,2286,981,,,,
2024-05-28 20:18:37.338968,move,2310,976,,,,
2024-05-28 20:18:37.346031,move,2335,972,,,,
2024-05-28 20:18:37.354020,move,2356,970,,,,
2024-05-28 20:18:37.362637,move,2383,968,,,,
2024-05-28 20:18:37.370541,move,2402,963,,,,
2024-05-28 20:18:37.376870,move,2415,963,,,,
2024-05-28 20:18:37.385115,move,2429,959,,,,
2024-05-28 20:18:37.392866,move,2441,958,,,,
2024-05-28 20:18:37.401737,move,2445,958,,,,
2024-05-28 20:18:37.408869,move,2448,956,,,,
2024-05-28 20:18:37.488127,move,2448,956,,,,
2024-05-28 20:18:37.496393,move,2444,956,,,,
2024-05-28 20:18:37.503692,move,2439,956,,,,
2024-05-28 20:18:37.512634,move,2431,956,,,,
2024-05-28 20:18:37.518762,move,2425,956,,,,
2024-05-28 20:18:37.527001,move,2413,956,,,,
2024-05-28 20:18:37.535166,move,2402,956,,,,
2024-05-28 20:18:37.542800,move,2389,957,,,,
2024-05-28 20:18:37.551495,move,2375,959,,,,
2024-05-28 20:18:37.559038,move,2353,963,,,,
2024-05-28 20:18:37.567472,move,2334,970,,,,
2024-05-28 20:18:37.574712,move,2317,972,,,,
2024-05-28 20:18:37.583324,move,2298,978,,,,
2024-05-28 20:18:37.590329,move,2276,987,,,,
2024-05-28 20:18:37.597530,move,2259,991,,,,
2024-05-28 20:18:37.606055,move,2240,1000,,,,
2024-05-28 20:18:37.614569,move,2223,1004,,,,
2024-05-28 20:18:37.622573,move,2207,1010,,,,
2024-05-28 20:18:37.630143,move,2195,1012,,,,
2024-05-28 20:18:37.638131,move,2189,1012,,,,
2024-05-28 20:18:37.645675,move,2185,1012,,,,
2024-05-28 20:18:37.653872,move,2182,1009,,,,
2024-05-28 20:18:37.661049,move,2181,1005,,,,
2024-05-28 20:18:37.669340,move,2179,999,,,,
2024-05-28 20:18:37.676720,move,2179,996,,,,
2024-05-28 20:18:37.685092,move,2179,984,,,,
2024-05-28 20:18:37.693183,move,2184,969,,,,
2024-05-28 20:18:37.701134,move,2188,958,,,,
2024-05-28 20:18:37.709295,move,2194,941,,,,
2024-05-28 20:18:37.717310,move,2201,924,,,,
2024-05-28 20:18:37.724839,move,2224,868,,,,
2024-05-28 20:18:37.733268,move,2239,828,,,,
2024-05-28 20:18:37.740061,move,2253,784,,,,
2024-05-28 20:18:37.748180,move,2278,713,,,,
2024-05-28 20:18:37.755964,move,2299,652,,,,
2024-05-28 20:18:37.764271,move,2322,596,,,,
2024-05-28 20:18:37.772281,move,2349,539,,,,
2024-05-28 20:18:37.779794,move,2385,465,,,,
2024-05-28 20:18:37.788164,move,2418,416,,,,
2024-05-28 20:18:37.796621,move,2446,373,,,,
2024-05-28 20:18:37.804519,move,2485,327,,,,
2024-05-28 20:18:37.810741,move,2506,299,,,,
2024-05-28 20:18:37.818738,move,2526,279,,,,
2024-05-28 20:18:37.827558,move,2541,259,,,,
2024-05-28 20:18:37.834738,move,2554,241,,,,
2024-05-28 20:18:37.843782,move,2569,226,,,,
2024-05-28 20:18:37.850780,move,2582,214,,,,
2024-05-28 20:18:37.859329,move,2592,204,,,,
2024-05-28 20:18:37.866946,move,2604,192,,,,
2024-05-28 20:18:37.873631,move,2609,185,,,,
2024-05-28 20:18:37.882558,move,2616,179,,,,
2024-05-28 20:18:37.890165,move,2621,176,,,,
2024-05-28 20:18:37.898396,move,2625,172,,,,
2024-05-28 20:18:37.906604,move,2627,169,,,,
2024-05-28 20:18:37.914176,move,2630,166,,,,
2024-05-28 20:18:37.922552,move,2634,163,,,,
2024-05-28 20:18:37.930501,move,2637,160,,,,
2024-05-28 20:18:37.938285,move,2640,156,,,,
2024-05-28 20:18:37.944882,move,2643,153,,,,
2024-05-28 20:18:37.953646,move,2646,150,,,,
2024-05-28 20:18:37.961583,move,2647,147,,,,
2024-05-28 20:18:37.969283,move,2650,143,,,,
2024-05-28 20:18:37.976945,move,2653,140,,,,
2024-05-28 20:18:37.985128,move,2656,137,,,,
2024-05-28 20:18:37.993678,move,2658,134,,,,
2024-05-28 20:18:38.001656,move,2661,132,,,,
2024-05-28 20:18:38.009294,move,2664,129,,,,
2024-05-28 20:18:38.015950,move,2665,128,,,,
2024-05-28 20:18:38.023931,move,2668,125,,,,
2024-05-28 20:18:38.031962,move,2671,122,,,,
2024-05-28 20:18:38.040461,move,2672,119,,,,
2024-05-28 20:18:38.048052,move,2675,117,,,,
2024-05-28 20:18:38.056201,move,2678,115,,,,
2024-05-28 20:18:38.064334,move,2680,114,,,,
2024-05-28 20:18:38.072613,move,2683,112,,,,
2024-05-28 20:18:38.080160,move,2686,110,,,,
2024-05-28 20:18:38.087401,move,2687,109,,,,
2024-05-28 20:18:38.094879,move,2690,107,,,,
2024-05-28 20:18:38.103560,move,2694,104,,,,
2024-05-28 20:18:38.111561,move,2697,101,,,,
2024-05-28 20:18:38.119134,move,2703,100,,,,
2024-05-28 20:18:38.126797,move,2708,97,,,,
2024-05-28 20:18:38.135153,move,2714,94,,,,
2024-05-28 20:18:38.142861,move,2718,92,,,,
2024-05-28 20:18:38.151121,move,2723,91,,,,
2024-05-28 20:18:38.157788,move,2731,86,,,,
2024-05-28 20:18:38.165947,move,2736,83,,,,
2024-05-28 20:18:38.173614,move,2739,81,,,,
2024-05-28 20:18:38.182616,move,2743,78,,,,
2024-05-28 20:18:38.189892,move,2746,77,,,,
2024-05-28 20:18:38.198492,move,2749,74,,,,
2024-05-28 20:18:38.205861,move,2753,71,,,,
2024-05-28 20:18:38.213906,move,2756,68,,,,
2024-05-28 20:18:38.222472,move,2759,65,,,,
2024-05-28 20:18:38.229319,move,2762,63,,,,
2024-05-28 20:18:38.237171,move,2768,58,,,,
2024-05-28 20:18:38.244759,move,2773,55,,,,
2024-05-28 20:18:38.253584,move,2777,52,,,,
2024-05-28 20:18:38.260571,move,2782,49,,,,
2024-05-28 20:18:38.269160,move,2788,45,,,,
2024-05-28 20:18:38.276575,move,2791,44,,,,
2024-05-28 20:18:38.285510,move,2795,41,,,,
2024-05-28 20:18:38.293564,move,2798,41,,,,
2024-05-28 20:18:38.300596,move,2802,40,,,,
2024-05-28 20:18:38.308273,move,2805,37,,,,
2024-05-28 20:18:38.315817,move,2808,37,,,,
2024-05-28 20:18:38.323707,move,2822,35,,,,
2024-05-28 20:18:38.332665,move,2828,33,,,,
2024-05-28 20:18:38.340117,move,2845,31,,,,
2024-05-28 20:18:38.349725,move,2851,30,,,,
2024-05-28 20:18:38.356149,move,2862,28,,,,
2024-05-28 20:18:38.364554,move,2871,26,,,,
2024-05-28 20:18:38.371093,move,2880,23,,,,
2024-05-28 20:18:38.379607,move,2884,23,,,,
2024-05-28 20:18:38.387396,move,2887,21,,,,
2024-05-28 20:18:38.394653,move,2890,20,,,,
2024-05-28 20:18:38.402791,move,2891,20,,,,
2024-05-28 20:18:38.419587,move,2892,20,,,,
2024-05-28 20:18:38.521088,move,2892,20,,,,
2024-05-28 20:18:38.537233,move,2891,20,,,,
2024-05-28 20:18:38.544703,move,2888,20,,,,
2024-05-28 20:18:38.553215,move,2886,20,,,,
2024-05-28 20:18:38.561232,move,2875,26,,,,
2024-05-28 20:18:38.568747,move,2855,42,,,,
2024-05-28 20:18:38.577260,move,2831,66,,,,
2024-05-28 20:18:38.583772,move,2800,97,,,,
2024-05-28 20:18:38.591812,move,2757,143,,,,
2024-05-28 20:18:38.600109,move,2691,216,,,,
2024-05-28 20:18:38.607689,move,2628,279,,,,
2024-05-28 20:18:38.616115,move,2565,342,,,,
2024-05-28 20:18:38.624198,move,2475,428,,,,
2024-05-28 20:18:38.631841,move,2402,498,,,,
2024-05-28 20:18:38.640427,move,2334,562,,,,
2024-05-28 20:18:38.648560,move,2260,631,,,,
2024-05-28 20:18:38.655611,move,2171,717,,,,
2024-05-28 20:18:38.663718,move,2108,776,,,,
2024-05-28 20:18:38.671022,move,2051,830,,,,
2024-05-28 20:18:38.679408,move,1989,880,,,,
2024-05-28 20:18:38.687491,move,1959,908,,,,
2024-05-28 20:18:38.695590,move,1940,921,,,,
2024-05-28 20:18:38.703806,move,1927,931,,,,
2024-05-28 20:18:38.710756,move,1918,937,,,,
2024-05-28 20:18:38.719186,move,1913,940,,,,
2024-05-28 20:18:38.726935,move,1911,941,,,,
2024-05-28 20:18:38.733855,move,1910,941,,,,
2024-05-28 20:18:38.782482,move,1910,942,,,,
2024-05-28 20:18:38.789707,move,1910,949,,,,
2024-05-28 20:18:38.798004,move,1910,960,,,,
2024-05-28 20:18:38.806530,move,1910,964,,,,
2024-05-28 20:18:38.807269,scroll,1910,964,,,0,-2
2024-05-28 20:18:38.812920,move,1910,967,,,,
2024-05-28 20:18:38.822023,scroll,1910,967,,,0,-1
2024-05-28 20:18:38.829278,scroll,1910,967,,,0,-1
2024-05-28 20:18:38.853848,move,1908,967,,,,
2024-05-28 20:18:38.876906,move,1908,967,,,,
2024-05-28 20:18:38.877892,scroll,1908,967,,,0,1
2024-05-28 20:18:38.884520,move,1911,963,,,,
2024-05-28 20:18:38.892413,move,1916,960,,,,
2024-05-28 20:18:38.900062,move,1917,958,,,,
2024-05-28 20:18:38.908119,move,1918,958,,,,
2024-05-28 20:18:38.909049,scroll,1918,958,,,0,-2
2024-05-28 20:18:38.916162,scroll,1918,958,,,0,1
2024-05-28 20:18:38.923868,move,1919,957,,,,
2024-05-28 20:18:38.932371,move,1921,957,,,,
2024-05-28 20:18:38.932874,scroll,1921,957,,,0,-1
2024-05-28 20:18:38.947808,scroll,1921,957,,,0,-1
2024-05-28 20:18:38.987024,move,1920,956,,,,
2024-05-28 20:18:39.010508,move,1920,955,,,,
2024-05-28 20:18:39.034081,move,1919,955,,,,
2024-05-28 20:18:39.120949,move,1918,955,,,,
2024-05-28 20:18:39.137100,move,1917,955,,,,
2024-05-28 20:18:39.145134,move,1916,956,,,,
2024-05-28 20:18:39.160248,move,1915,956,,,,
2024-05-28 20:18:39.168319,move,1915,957,,,,
2024-05-28 20:18:39.208110,move,1914,957,,,,
2024-05-28 20:18:39.216356,move,1912,957,,,,
2024-05-28 20:18:39.230637,move,1911,959,,,,
2024-05-28 20:18:39.246879,move,1910,960,,,,
2024-05-28 20:18:39.255402,move,1909,961,,,,
2024-05-28 20:18:39.263060,move,1908,961,,,,
2024-05-28 20:18:39.271159,move,1907,962,,,,
2024-05-28 20:18:39.279383,move,1906,963,,,,
2024-05-28 20:18:39.293873,move,1904,964,,,,
2024-05-28 20:18:39.302970,move,1903,965,,,,
2024-05-28 20:18:39.303990,scroll,1903,965,,,0,-1
2024-05-28 20:18:39.318611,move,1897,971,,,,
2024-05-28 20:18:39.319635,scroll,1897,971,,,0,1
2024-05-28 20:18:39.326511,move,1885,979,,,,
2024-05-28 20:18:39.333937,move,1878,985,,,,
2024-05-28 20:18:39.342669,move,1872,988,,,,
2024-05-28 20:18:39.349883,move,1865,993,,,,
2024-05-28 20:18:39.358103,move,1858,996,,,,
2024-05-28 20:18:39.365407,move,1854,998,,,,
2024-05-28 20:18:39.372948,move,1849,1002,,,,
2024-05-28 20:18:39.380879,move,1843,1004,,,,
2024-05-28 20:18:39.388858,move,1837,1005,,,,
2024-05-28 20:18:39.397413,move,1834,1007,,,,
2024-05-28 20:18:39.405050,move,1830,1008,,,,
2024-05-28 20:18:39.412852,move,1827,1008,,,,
2024-05-28 20:18:39.421364,move,1825,1008,,,,
2024-05-28 20:18:39.436009,move,1822,1008,,,,
2024-05-28 20:18:39.452556,move,1821,1007,,,,
2024-05-28 20:18:39.460045,scroll,1821,1007,,,0,-1
2024-05-28 20:18:39.484205,move,1820,1007,,,,
2024-05-28 20:18:39.491840,move,1819,1007,,,,
2024-05-28 20:18:39.500259,move,1819,1008,,,,
2024-05-28 20:18:39.507397,move,1819,1009,,,,
2024-05-28 20:18:39.515152,move,1817,1010,,,,
2024-05-28 20:18:39.522865,move,1816,1011,,,,
2024-05-28 20:18:39.538940,move,1815,1011,,,,
2024-05-28 20:18:39.571089,move,1815,1011,,,,
2024-05-28 20:18:39.578832,move,1819,1011,,,,
2024-05-28 20:18:39.586637,move,1823,1011,,,,
2024-05-28 20:18:39.594623,move,1828,1011,,,,
2024-05-28 20:18:39.602444,move,1830,1011,,,,
2024-05-28 20:18:39.618123,move,1831,1011,,,,
2024-05-28 20:18:39.634106,move,1831,1012,,,,
2024-05-28 20:18:39.650120,move,1831,1014,,,,
2024-05-28 20:18:39.656807,move,1831,1015,,,,
2024-05-28 20:18:39.688689,move,1831,1017,,,,
2024-05-28 20:18:39.705051,move,1830,1018,,,,
2024-05-28 20:18:39.721555,move,1827,1021,,,,
2024-05-28 20:18:39.727948,move,1826,1021,,,,
2024-05-28 20:18:39.735801,move,1825,1022,,,,
2024-05-28 20:18:39.744004,move,1823,1025,,,,
2024-05-28 20:18:39.752654,move,1821,1025,,,,
2024-05-28 20:18:39.760227,move,1820,1025,,,,
2024-05-28 20:18:39.768159,move,1819,1025,,,,
2024-05-28 20:18:39.806972,move,1818,1026,,,,
2024-05-28 20:18:39.815247,move,1817,1031,,,,
2024-05-28 20:18:39.823145,move,1813,1048,,,,
2024-05-28 20:18:39.824177,scroll,1813,1048,,,0,-1
2024-05-28 20:18:39.831173,move,1811,1061,,,,
2024-05-28 20:18:39.831173,scroll,1811,1061,,,0,-1
2024-05-28 20:18:39.838687,move,1809,1070,,,,
2024-05-28 20:18:39.839686,scroll,1809,1070,,,0,-1
2024-05-28 20:18:39.846901,move,1809,1074,,,,
2024-05-28 20:18:39.847923,scroll,1809,1074,,,0,-1
2024-05-28 20:18:39.910586,move,1814,1074,,,,
2024-05-28 20:18:39.918650,move,1817,1073,,,,
2024-05-28 20:18:39.926129,move,1821,1071,,,,
2024-05-28 20:18:39.934547,move,1822,1071,,,,
2024-05-28 20:18:40.019718,move,1822,1071,,,,
2024-05-28 20:18:40.028166,move,1821,1071,,,,
2024-05-28 20:18:40.035847,move,1820,1070,,,,
2024-05-28 20:18:40.044729,move,1817,1070,,,,
2024-05-28 20:18:40.051727,move,1815,1070,,,,
2024-05-28 20:18:40.060018,move,1812,1070,,,,
2024-05-28 20:18:40.068248,move,1808,1068,,,,
2024-05-28 20:18:40.074991,move,1804,1068,,,,
2024-05-28 20:18:40.083596,move,1799,1068,,,,
2024-05-28 20:18:40.091014,move,1793,1067,,,,
2024-05-28 20:18:40.099545,move,1789,1065,,,,
2024-05-28 20:18:40.107309,move,1783,1064,,,,
2024-05-28 20:18:40.115130,move,1778,1061,,,,
2024-05-28 20:18:40.123017,move,1770,1056,,,,
2024-05-28 20:18:40.130912,move,1762,1049,,,,
2024-05-28 20:18:40.139064,move,1758,1046,,,,
2024-05-28 20:18:40.146396,move,1753,1041,,,,
2024-05-28 20:18:40.154622,move,1751,1041,,,,
2024-05-28 20:18:40.162599,move,1748,1041,,,,
2024-05-28 20:18:40.169705,move,1747,1041,,,,
2024-05-28 20:18:40.178003,move,1745,1041,,,,
2024-05-28 20:18:40.185944,move,1742,1041,,,,
2024-05-28 20:18:40.193751,move,1741,1041,,,,
2024-05-28 20:18:40.201889,move,1740,1041,,,,
2024-05-28 20:18:40.209938,move,1739,1041,,,,
2024-05-28 20:18:40.327922,scroll,1739,1041,,,0,1
2024-05-28 20:18:40.336023,scroll,1739,1041,,,0,1
2024-05-28 20:18:40.352820,scroll,1739,1041,,,0,1
2024-05-28 20:18:40.368558,scroll,1739,1041,,,0,1
2024-05-28 20:18:40.620503,scroll,1739,1041,,,0,1
2024-05-28 20:18:40.627894,scroll,1739,1041,,,0,1
2024-05-28 20:18:40.636044,scroll,1739,1041,,,0,1
2024-05-28 20:18:40.643629,scroll,1739,1041,,,0,1
2024-05-28 20:18:40.659612,scroll,1739,1041,,,0,1
2024-05-28 20:18:40.666837,scroll,1739,1041,,,0,1
2024-05-28 20:18:40.959338,scroll,1739,1041,,,0,1
2024-05-28 20:18:40.967102,scroll,1739,1041,,,0,1
2024-05-28 20:18:41.053915,move,1739,1041,,,,
2024-05-28 20:18:41.211923,scroll,1739,1041,,,0,1
2024-05-28 20:18:41.236488,scroll,1739,1041,,,0,1
2024-05-28 20:18:41.244293,scroll,1739,1041,,,0,1
2024-05-28 20:18:41.310578,scroll,1739,1041,,,0,1
2024-05-28 20:18:41.679134,scroll,1739,1041,,,0,-1
2024-05-28 20:18:41.719552,scroll,1739,1041,,,0,1
2024-05-28 20:18:41.813799,move,1734,1043,,,,
2024-05-28 20:18:41.820899,move,1729,1050,,,,
2024-05-28 20:18:41.829128,move,1722,1057,,,,
2024-05-28 20:18:41.837546,move,1718,1064,,,,
2024-05-28 20:18:41.845086,move,1713,1070,,,,
2024-05-28 20:18:41.853620,move,1708,1077,,,,
2024-05-28 20:18:41.861621,move,1703,1084,,,,
2024-05-28 20:18:41.869120,move,1700,1091,,,,
2024-05-28 20:18:41.870119,scroll,1700,1091,,,0,-1
2024-05-28 20:18:41.877648,move,1698,1094,,,,
2024-05-28 20:18:41.878645,scroll,1698,1094,,,0,-1
2024-05-28 20:18:41.884153,move,1697,1095,,,,
2024-05-28 20:18:41.885154,scroll,1697,1095,,,0,-1
2024-05-28 20:18:41.891254,move,1697,1097,,,,
2024-05-28 20:18:41.892863,scroll,1697,1097,,,0,-1
2024-05-28 20:18:41.900341,move,1696,1098,,,,
2024-05-28 20:18:41.907853,scroll,1696,1098,,,0,-1
2024-05-28 20:18:41.916526,scroll,1696,1098,,,0,-1
2024-05-28 20:18:41.948347,move,1697,1098,,,,
2024-05-28 20:18:41.949296,scroll,1697,1098,,,0,1
2024-05-28 20:18:41.954908,move,1702,1098,,,,
2024-05-28 20:18:41.962909,move,1704,1098,,,,
2024-05-28 20:18:41.971475,move,1705,1098,,,,
2024-05-28 20:18:42.169388,move,1705,1105,,,,
2024-05-28 20:18:42.170443,scroll,1705,1105,,,0,-1
2024-05-28 20:18:42.177164,move,1705,1110,,,,
2024-05-28 20:18:42.183875,move,1705,1114,,,,
2024-05-28 20:18:42.184878,scroll,1705,1114,,,0,-1
2024-05-28 20:18:42.192878,move,1705,1118,,,,
2024-05-28 20:18:42.194035,scroll,1705,1118,,,0,-1
2024-05-28 20:18:42.200491,move,1705,1119,,,,
2024-05-28 20:18:42.201472,scroll,1705,1119,,,0,-1
2024-05-28 20:18:42.208057,move,1705,1121,,,,
2024-05-28 20:18:42.209060,scroll,1705,1121,,,0,-1
2024-05-28 20:18:42.216358,move,1705,1122,,,,
2024-05-28 20:18:42.224198,move,1705,1124,,,,
2024-05-28 20:18:42.232822,move,1705,1125,,,,
2024-05-28 20:18:42.240277,move,1705,1126,,,,
2024-05-28 20:18:42.248121,move,1705,1128,,,,
2024-05-28 20:18:42.263755,move,1707,1128,,,,
2024-05-28 20:18:42.271379,move,1709,1128,,,,
2024-05-28 20:18:42.279895,move,1711,1127,,,,
2024-05-28 20:18:42.287418,move,1712,1127,,,,
2024-05-28 20:18:42.294906,move,1713,1127,,,,
2024-05-28 20:18:42.295772,scroll,1713,1127,,,0,1
2024-05-28 20:18:42.302905,move,1713,1126,,,,
2024-05-28 20:18:42.453073,scroll,1713,1126,,,0,-1
2024-05-28 20:18:42.477041,move,1713,1126,,,,
2024-05-28 20:18:42.491607,move,1711,1129,,,,
2024-05-28 20:18:42.500120,move,1708,1134,,,,
2024-05-28 20:18:42.508128,move,1704,1142,,,,
2024-05-28 20:18:42.509149,scroll,1704,1142,,,0,-1
2024-05-28 20:18:42.515833,move,1703,1145,,,,
2024-05-28 20:18:42.516808,scroll,1703,1145,,,0,-1
2024-05-28 20:18:42.524229,move,1701,1147,,,,
2024-05-28 20:18:42.540408,move,1700,1149,,,,
2024-05-28 20:18:42.594997,scroll,1700,1149,,,0,1
2024-05-28 20:18:42.603676,move,1700,1148,,,,
2024-05-28 20:18:42.610674,move,1700,1147,,,,
2024-05-28 20:18:42.619127,move,1702,1147,,,,
2024-05-28 20:18:42.769265,scroll,1702,1147,,,0,1
2024-05-28 20:18:42.823785,move,1702,1150,,,,
2024-05-28 20:18:42.824797,scroll,1702,1150,,,0,-1
2024-05-28 20:18:42.831824,move,1702,1153,,,,
2024-05-28 20:18:42.832799,scroll,1702,1153,,,0,-1
2024-05-28 20:18:42.839729,scroll,1702,1153,,,0,-1
2024-05-28 20:18:42.848380,scroll,1702,1153,,,0,-1
2024-05-28 20:18:42.856089,scroll,1702,1153,,,0,-1
2024-05-28 20:18:42.864529,scroll,1702,1153,,,0,-1
2024-05-28 20:18:42.871536,move,1703,1153,,,,
2024-05-28 20:18:42.879612,move,1704,1153,,,,
2024-05-28 20:18:42.887320,move,1706,1153,,,,
2024-05-28 20:18:42.903708,move,1711,1153,,,,
2024-05-28 20:18:42.911709,move,1713,1152,,,,
2024-05-28 20:18:42.919127,move,1718,1152,,,,
2024-05-28 20:18:42.927301,move,1724,1151,,,,
2024-05-28 20:18:42.933745,move,1726,1151,,,,
2024-05-28 20:18:42.941449,move,1731,1149,,,,
2024-05-28 20:18:42.950295,move,1732,1149,,,,
2024-05-28 20:18:42.958723,move,1736,1149,,,,
2024-05-28 20:18:42.973942,move,1737,1149,,,,
2024-05-28 20:18:42.982629,move,1738,1149,,,,
2024-05-28 20:18:42.998291,move,1739,1149,,,,
2024-05-28 20:18:43.083853,move,1740,1148,,,,
2024-05-28 20:18:43.092430,move,1743,1147,,,,
2024-05-28 20:18:43.139851,move,1743,1147,,,,
2024-05-28 20:18:43.148439,move,1743,1152,,,,
2024-05-28 20:18:43.149401,scroll,1743,1152,,,0,-2
2024-05-28 20:18:43.155338,move,1744,1155,,,,
2024-05-28 20:18:43.162840,move,1744,1156,,,,
2024-05-28 20:18:43.194960,move,1745,1156,,,,
2024-05-28 20:18:43.203385,move,1746,1156,,,,
2024-05-28 20:18:43.211583,move,1749,1156,,,,
2024-05-28 20:18:43.218150,move,1751,1156,,,,
2024-05-28 20:18:43.226511,move,1757,1156,,,,
2024-05-28 20:18:43.233763,move,1765,1156,,,,
2024-05-28 20:18:43.241694,move,1770,1156,,,,
2024-05-28 20:18:43.249970,move,1776,1154,,,,
2024-05-28 20:18:43.258123,move,1782,1153,,,,
2024-05-28 20:18:43.266546,move,1788,1151,,,,
2024-05-28 20:18:43.274267,move,1794,1150,,,,
2024-05-28 20:18:43.282633,move,1797,1148,,,,
2024-05-28 20:18:43.288769,move,1801,1148,,,,
2024-05-28 20:18:43.296639,move,1806,1147,,,,
2024-05-28 20:18:43.305017,move,1808,1145,,,,
2024-05-28 20:18:43.313312,move,1814,1145,,,,
2024-05-28 20:18:43.321319,move,1817,1144,,,,
2024-05-28 20:18:43.329005,move,1824,1141,,,,
2024-05-28 20:18:43.336925,move,1833,1137,,,,
2024-05-28 20:18:43.345193,move,1839,1136,,,,
2024-05-28 20:18:43.352965,move,1848,1130,,,,
2024-05-28 20:18:43.360164,move,1857,1128,,,,
2024-05-28 20:18:43.368126,move,1868,1125,,,,
2024-05-28 20:18:43.376193,move,1880,1119,,,,
2024-05-28 20:18:43.383934,move,1892,1115,,,,
2024-05-28 20:18:43.392651,move,1901,1111,,,,
2024-05-28 20:18:43.399713,move,1912,1107,,,,
2024-05-28 20:18:43.407809,move,1926,1101,,,,
2024-05-28 20:18:43.416160,move,1938,1097,,,,
2024-05-28 20:18:43.423810,move,1947,1094,,,,
2024-05-28 20:18:43.431082,move,1961,1090,,,,
2024-05-28 20:18:43.438605,move,1964,1090,,,,
2024-05-28 20:18:43.447336,move,1965,1090,,,,
2024-05-28 20:18:43.454555,move,1967,1090,,,,
2024-05-28 20:18:43.462649,move,1970,1093,,,,
2024-05-28 20:18:43.470969,move,1973,1097,,,,
2024-05-28 20:18:43.479271,move,1978,1104,,,,
2024-05-28 20:18:43.486937,move,1980,1108,,,,
2024-05-28 20:18:43.495514,move,1984,1111,,,,
2024-05-28 20:18:43.496516,scroll,1984,1111,,,0,-1
2024-05-28 20:18:43.503690,move,1985,1112,,,,
2024-05-28 20:18:43.510691,move,1986,1112,,,,
2024-05-28 20:18:43.518362,move,1990,1112,,,,
2024-05-28 20:18:43.525760,move,1996,1112,,,,
2024-05-28 20:18:43.534087,move,2006,1112,,,,
2024-05-28 20:18:43.542734,move,2020,1110,,,,
2024-05-28 20:18:43.549919,move,2034,1108,,,,
2024-05-28 20:18:43.558035,move,2051,1101,,,,
2024-05-28 20:18:43.566407,move,2072,1097,,,,
2024-05-28 20:18:43.574039,move,2082,1094,,,,
2024-05-28 20:18:43.581158,move,2086,1089,,,,
2024-05-28 20:18:43.588858,move,2089,1086,,,,
2024-05-28 20:18:43.826346,move,2104,1080,,,,
2024-05-28 20:18:43.833746,move,2126,1069,,,,
2024-05-28 20:18:43.842007,move,2158,1057,,,,
2024-05-28 20:18:43.850312,move,2210,1035,,,,
2024-05-28 20:18:43.857736,move,2250,1017,,,,
2024-05-28 20:18:43.866125,move,2290,1000,,,,
2024-05-28 20:18:43.873157,move,2348,973,,,,
2024-05-28 20:18:43.881273,move,2390,949,,,,
2024-05-28 20:18:43.888930,move,2433,921,,,,
2024-05-28 20:18:43.897679,move,2477,889,,,,
2024-05-28 20:18:43.905141,move,2538,847,,,,
2024-05-28 20:18:43.913291,move,2578,813,,,,
2024-05-28 20:18:43.921136,move,2617,783,,,,
2024-05-28 20:18:43.929650,move,2663,744,,,,
